Time,PX,PY,PZ,TX,TY,TZ,AltP
27.810,673.1,-2.0,3882.9,1000.0,0.0,0.0,3883.0
27.815,673.2,-2.0,3882.7,1000.0,0.0,0.0,3883.0
27.820,673.3,-2.0,3882.5,1000.0,0.0,0.0,3882.5
27.825,673.4,-2.0,3882.2,1000.0,0.0,0.0,3882.5
27.830,673.4,-2.0,3882.0,1000.0,0.0,0.0,3882.0
27.835,673.5,-2.0,3881.7,1000.0,0.0,0.0,3882.0
27.840,673.6,-2.0,3881.5,1000.0,0.0,0.0,3881.5
27.845,673.7,-2.0,3881.3,1000.0,0.0,0.0,3881.5
27.850,673.8,-2.0,3881.0,1000.0,0.0,0.0,3881.5
27.855,673.9,-2.0,3880.8,1000.0,0.0,0.0,3881.0
27.860,673.9,-2.0,3880.6,1000.0,0.0,0.0,3881.0
27.865,674.0,-2.0,3880.3,1000.0,0.0,0.0,3880.5
27.870,674.1,-2.0,3880.1,1000.0,0.0,0.0,3880.5
27.875,674.2,-2.0,3879.8,1000.0,0.0,0.0,3880.0
27.880,674.3,-2.0,3879.6,1000.0,0.0,0.0,3880.0
27.885,674.4,-2.0,3879.4,1000.0,0.0,0.0,3879.5
27.890,674.4,-2.0,3879.1,1000.0,0.0,0.0,3879.5
27.895,674.5,-2.0,3878.9,1000.0,0.0,0.0,3879.0
27.900,674.6,-2.0,3878.6,1000.0,0.0,0.0,3879.0
27.905,674.7,-2.0,3878.4,1000.0,0.0,0.0,3878.5
27.910,674.8,-2.0,3878.2,1000.0,0.0,0.0,3878.5
27.915,674.9,-2.0,3877.9,1000.0,0.0,0.0,3878.0
27.920,674.9,-2.0,3877.7,1000.0,0.0,0.0,3878.0
27.925,675.0,-2.0,3877.4,1000.0,0.0,0.0,3877.5
27.930,675.1,-2.0,3877.2,1000.0,0.0,0.0,3877.5
27.935,675.2,-2.0,3877.0,1000.0,0.0,0.0,3877.0
27.940,675.3,-2.0,3876.7,1000.0,0.0,0.0,3877.0
27.945,675.4,-2.0,3876.5,1000.0,0.0,0.0,3876.5
27.950,675.4,-2.0,3876.2,1000.0,0.0,0.0,3876.5
27.955,675.5,-2.0,3876.0,1000.0,0.0,0.0,3876.0
27.960,675.6,-2.0,3875.7,1000.0,0.0,0.0,3876.0
27.965,675.7,-2.0,3875.5,1000.0,0.0,0.0,3875.5
27.970,675.8,-2.0,3875.2,1000.0,0.0,0.0,3875.5
27.975,675.9,-2.0,3875.0,1000.0,0.0,0.0,3875.0
27.980,675.9,-2.0,3874.8,1000.0,0.0,0.0,3875.0
27.985,676.0,-2.0,3874.5,1000.0,0.0,0.0,3875.0
27.990,676.1,-2.0,3874.3,1000.0,0.0,0.0,3874.5
27.995,676.2,-2.0,3874.0,1000.0,0.0,0.0,3874.5
28.000,676.3,-2.0,3873.8,1000.0,0.0,0.0,3874.0
28.005,676.3,-2.0,3873.5,1000.0,0.0,0.0,3874.0
28.010,676.4,-2.0,3873.3,1000.0,0.0,0.0,3873.5
28.015,676.5,-2.0,3873.0,1000.0,0.0,0.0,3873.5
28.020,676.6,-2.0,3872.8,1000.0,0.0,0.0,3873.0
28.025,676.7,-2.0,3872.6,1000.0,0.0,0.0,3873.0
28.030,676.8,-2.0,3872.3,1000.0,0.0,0.0,3872.5
28.035,676.8,-2.0,3872.1,1000.0,0.0,0.0,3872.5
28.040,676.9,-2.0,3871.8,1000.0,0.0,0.0,3872.0
28.045,677.0,-2.0,3871.6,1000.0,0.0,0.0,3872.0
28.050,677.1,-2.0,3871.3,1000.0,0.0,0.0,3871.5
28.055,677.2,-2.0,3871.1,1000.0,0.0,0.0,3871.5
28.060,677.3,-2.0,3870.8,1000.0,0.0,0.0,3871.0
28.065,677.3,-2.0,3870.6,1000.0,0.0,0.0,3871.0
28.070,677.4,-2.0,3870.3,1000.0,0.0,0.0,3870.5
28.075,677.5,-2.0,3870.1,1000.0,0.0,0.0,3870.5
28.080,677.6,-2.0,3869.8,1000.0,0.0,0.0,3870.0
28.085,677.7,-2.0,3869.6,1000.0,0.0,0.0,3870.0
28.090,677.8,-2.0,3869.3,1000.0,0.0,0.0,3869.5
28.095,677.8,-2.0,3869.1,1000.0,0.0,0.0,3869.5
28.100,677.9,-2.0,3868.8,1000.0,0.0,0.0,3869.0
28.105,678.0,-2.0,3868.6,1000.0,0.0,0.0,3869.0
28.110,678.1,-2.0,3868.3,1000.0,0.0,0.0,3868.5
28.115,678.2,-2.0,3868.1,1000.0,0.0,0.0,3868.5
28.120,678.3,-2.0,3867.8,1000.0,0.0,0.0,3868.0
28.125,678.3,-2.0,3867.6,1000.0,0.0,0.0,3868.0
28.130,678.4,-2.0,3867.3,1000.0,0.0,0.0,3867.5
28.135,678.5,-2.0,3867.1,1000.0,0.0,0.0,3867.5
28.140,678.6,-2.0,3866.8,1000.0,0.0,0.0,3867.0
28.145,678.7,-2.0,3866.6,1000.0,0.0,0.0,3867.0
28.150,678.8,-2.0,3866.3,1000.0,0.0,0.0,3866.5
28.155,678.8,-2.0,3866.1,1000.0,0.0,0.0,3866.5
28.160,678.9,-2.0,3865.8,1000.0,0.0,0.0,3866.0
28.165,679.0,-2.0,3865.6,1000.0,0.0,0.0,3866.0
28.170,679.1,-2.0,3865.3,1000.0,0.0,0.0,3865.5
28.175,679.2,-2.0,3865.1,1000.0,0.0,0.0,3865.5
28.180,679.3,-2.0,3864.8,1000.0,0.0,0.0,3865.0
28.185,679.3,-2.0,3864.6,1000.0,0.0,0.0,3865.0
28.190,679.4,-2.0,3864.3,1000.0,0.0,0.0,3864.5
28.195,679.5,-2.0,3864.0,1000.0,0.0,0.0,3864.5
28.200,679.6,-2.0,3863.8,1000.0,0.0,0.0,3864.0
28.205,679.7,-2.0,3863.5,1000.0,0.0,0.0,3864.0
28.210,679.8,-2.0,3863.3,1000.0,0.0,0.0,3863.5
28.215,679.8,-2.0,3863.0,1000.0,0.0,0.0,3863.5
28.220,679.9,-2.0,3862.8,1000.0,0.0,0.0,3863.0
28.225,680.0,-2.0,3862.5,1000.0,0.0,0.0,3863.0
28.230,680.1,-2.0,3862.3,1000.0,0.0,0.0,3862.5
28.235,680.2,-2.0,3862.0,1000.0,0.0,0.0,3862.5
28.240,680.3,-2.0,3861.8,1000.0,0.0,0.0,3862.0
28.245,680.3,-2.0,3861.5,1000.0,0.0,0.0,3862.0
28.250,680.4,-2.0,3861.2,1000.0,0.0,0.0,3861.5
28.255,680.5,-2.0,3861.0,1000.0,0.0,0.0,3861.0
28.260,680.6,-2.0,3860.7,1000.0,0.0,0.0,3861.0
28.265,680.7,-2.0,3860.5,1000.0,0.0,0.0,3860.5
28.270,680.7,-2.0,3860.2,1000.0,0.0,0.0,3860.5
28.275,680.8,-2.0,3860.0,1000.0,0.0,0.0,3860.0
28.280,680.9,-2.0,3859.7,1000.0,0.0,0.0,3860.0
28.285,681.0,-2.0,3859.4,1000.0,0.0,0.0,3859.5
28.290,681.1,-2.0,3859.2,1000.0,0.0,0.0,3859.5
28.295,681.2,-2.0,3858.9,1000.0,0.0,0.0,3859.0
28.300,681.2,-2.0,3858.7,1000.0,0.0,0.0,3859.0
28.305,681.3,-2.0,3858.4,1000.0,0.0,0.0,3858.5
28.310,681.4,-2.0,3858.1,1000.0,0.0,0.0,3858.5
28.315,681.5,-2.0,3857.9,1000.0,0.0,0.0,3858.0
28.320,681.6,-2.0,3857.6,1000.0,0.0,0.0,3858.0
28.325,681.7,-2.0,3857.4,1000.0,0.0,0.0,3857.5
28.330,681.7,-2.0,3857.1,1000.0,0.0,0.0,3857.5
28.335,681.8,-2.0,3856.8,1000.0,0.0,0.0,3857.0
28.340,681.9,-2.0,3856.6,1000.0,0.0,0.0,3857.0
28.345,682.0,-2.0,3856.3,1000.0,0.0,0.0,3856.5
28.350,682.1,-2.0,3856.1,1000.0,0.0,0.0,3856.5
28.355,682.2,-2.0,3855.8,1000.0,0.0,0.0,3856.0
28.360,682.2,-2.0,3855.5,1000.0,0.0,0.0,3856.0
28.365,682.3,-2.0,3855.3,1000.0,0.0,0.0,3855.5
28.370,682.4,-2.0,3855.0,1000.0,0.0,0.0,3855.5
28.375,682.5,-2.0,3854.8,1000.0,0.0,0.0,3855.0
28.380,682.6,-1.9,3854.5,1000.0,0.0,0.0,3855.0
28.385,682.7,-1.9,3854.2,1000.0,0.0,0.0,3854.5
28.390,682.7,-1.9,3854.0,1000.0,0.0,0.0,3854.0
28.395,682.8,-1.9,3853.7,1000.0,0.0,0.0,3854.0
28.400,682.9,-1.9,3853.4,1000.0,0.0,0.0,3853.5
28.405,683.0,-1.9,3853.2,1000.0,0.0,0.0,3853.5
28.410,683.1,-1.9,3852.9,1000.0,0.0,0.0,3853.0
28.415,683.1,-1.9,3852.7,1000.0,0.0,0.0,3853.0
28.420,683.2,-1.9,3852.4,1000.0,0.0,0.0,3852.5
28.425,683.3,-1.9,3852.1,1000.0,0.0,0.0,3852.5
28.430,683.4,-1.9,3851.9,1000.0,0.0,0.0,3852.0
28.435,683.5,-1.9,3851.6,1000.0,0.0,0.0,3852.0
28.440,683.6,-1.9,3851.3,1000.0,0.0,0.0,3851.5
28.445,683.6,-1.9,3851.1,1000.0,0.0,0.0,3851.5
28.450,683.7,-1.9,3850.8,1000.0,0.0,0.0,3851.0
28.455,683.8,-1.9,3850.5,1000.0,0.0,0.0,3851.0
28.460,683.9,-1.9,3850.3,1000.0,0.0,0.0,3850.5
28.465,684.0,-1.9,3850.0,1000.0,0.0,0.0,3850.5
28.470,684.1,-1.9,3849.7,1000.0,0.0,0.0,3850.0
28.475,684.1,-1.9,3849.5,1000.0,0.0,0.0,3849.5
28.480,684.2,-1.9,3849.2,1000.0,0.0,0.0,3849.5
28.485,684.3,-1.9,3848.9,1000.0,0.0,0.0,3849.0
28.490,684.4,-1.9,3848.7,1000.0,0.0,0.0,3849.0
28.495,684.5,-1.9,3848.4,1000.0,0.0,0.0,3848.5
28.500,684.6,-1.9,3848.1,1000.0,0.0,0.0,3848.5
28.505,684.6,-1.9,3847.9,1000.0,0.0,0.0,3848.0
28.510,684.7,-1.9,3847.6,1000.0,0.0,0.0,3848.0
28.515,684.8,-1.9,3847.3,1000.0,0.0,0.0,3847.5
28.520,684.9,-1.9,3847.1,1000.0,0.0,0.0,3847.5
28.525,685.0,-1.9,3846.8,1000.0,0.0,0.0,3847.0
28.530,685.0,-1.9,3846.5,1000.0,0.0,0.0,3847.0
28.535,685.1,-1.9,3846.2,1000.0,0.0,0.0,3846.5
28.540,685.2,-1.9,3846.0,1000.0,0.0,0.0,3846.0
28.545,685.3,-1.9,3845.7,1000.0,0.0,0.0,3846.0
28.550,685.4,-1.9,3845.4,1000.0,0.0,0.0,3845.5
28.555,685.5,-1.9,3845.2,1000.0,0.0,0.0,3845.5
28.560,685.5,-1.9,3844.9,1000.0,0.0,0.0,3845.0
28.565,685.6,-1.9,3844.6,1000.0,0.0,0.0,3845.0
28.570,685.7,-1.9,3844.4,1000.0,0.0,0.0,3844.5
28.575,685.8,-1.9,3844.1,1000.0,0.0,0.0,3844.5
28.580,685.9,-1.9,3843.8,1000.0,0.0,0.0,3844.0
28.585,686.0,-1.9,3843.5,1000.0,0.0,0.0,3844.0
28.590,686.0,-1.9,3843.3,1000.0,0.0,0.0,3843.5
28.595,686.1,-1.9,3843.0,1000.0,0.0,0.0,3843.5
28.600,686.2,-1.9,3842.7,1000.0,0.0,0.0,3843.0
28.605,686.3,-1.9,3842.5,1000.0,0.0,0.0,3842.5
28.610,686.4,-1.9,3842.2,1000.0,0.0,0.0,3842.5
28.615,686.5,-1.9,3841.9,1000.0,0.0,0.0,3842.0
28.620,686.5,-1.9,3841.6,1000.0,0.0,0.0,3842.0
28.625,686.6,-1.9,3841.4,1000.0,0.0,0.0,3841.5
28.630,686.7,-1.9,3841.1,1000.0,0.0,0.0,3841.5
28.635,686.8,-1.9,3840.8,1000.0,0.0,0.0,3841.0
28.640,686.9,-1.9,3840.5,1000.0,0.0,0.0,3841.0
28.645,686.9,-1.9,3840.3,1000.0,0.0,0.0,3840.5
28.650,687.0,-1.9,3840.0,1000.0,0.0,0.0,3840.5
28.655,687.1,-1.9,3839.7,1000.0,0.0,0.0,3840.0
28.660,687.2,-1.9,3839.4,1000.0,0.0,0.0,3839.5
28.665,687.3,-1.9,3839.2,1000.0,0.0,0.0,3839.5
28.670,687.4,-1.9,3838.9,1000.0,0.0,0.0,3839.0
28.675,687.4,-1.9,3838.6,1000.0,0.0,0.0,3839.0
28.680,687.5,-1.9,3838.3,1000.0,0.0,0.0,3838.5
28.685,687.6,-1.9,3838.1,1000.0,0.0,0.0,3838.5
28.690,687.7,-1.9,3837.8,1000.0,0.0,0.0,3838.0
28.695,687.8,-1.9,3837.5,1000.0,0.0,0.0,3838.0
28.700,687.9,-1.9,3837.2,1000.0,0.0,0.0,3837.5
28.705,687.9,-1.9,3837.0,1000.0,0.0,0.0,3837.0
28.710,688.0,-1.9,3836.7,1000.0,0.0,0.0,3837.0
28.715,688.1,-1.9,3836.4,1000.0,0.0,0.0,3836.5
28.720,688.2,-1.9,3836.1,1000.0,0.0,0.0,3836.5
28.725,688.3,-1.9,3835.8,1000.0,0.0,0.0,3836.0
28.730,688.3,-1.9,3835.6,1000.0,0.0,0.0,3836.0
28.735,688.4,-1.9,3835.3,1000.0,0.0,0.0,3835.5
28.740,688.5,-1.9,3835.0,1000.0,0.0,0.0,3835.5
28.745,688.6,-1.9,3834.7,1000.0,0.0,0.0,3835.0
28.750,688.7,-1.9,3834.4,1000.0,0.0,0.0,3834.5
28.755,688.8,-1.9,3834.2,1000.0,0.0,0.0,3834.5
28.760,688.8,-1.9,3833.9,1000.0,0.0,0.0,3834.0
28.765,688.9,-1.9,3833.6,1000.0,0.0,0.0,3834.0
28.770,689.0,-1.9,3833.3,1000.0,0.0,0.0,3833.5
28.775,689.1,-1.9,3833.0,1000.0,0.0,0.0,3833.5
28.780,689.2,-1.9,3832.8,1000.0,0.0,0.0,3833.0
28.785,689.3,-1.9,3832.5,1000.0,0.0,0.0,3833.0
28.790,689.3,-1.9,3832.2,1000.0,0.0,0.0,3832.5
28.795,689.4,-1.9,3831.9,1000.0,0.0,0.0,3832.0
28.800,689.5,-1.9,3831.6,1000.0,0.0,0.0,3832.0
28.805,689.6,-1.9,3831.4,1000.0,0.0,0.0,3831.5
28.810,689.7,-1.9,3831.1,1000.0,0.0,0.0,3831.5
28.815,689.7,-1.9,3830.8,1000.0,0.0,0.0,3831.0
28.820,689.8,-1.9,3830.5,1000.0,0.0,0.0,3831.0
28.825,689.9,-1.9,3830.2,1000.0,0.0,0.0,3830.5
28.830,690.0,-1.9,3829.9,1000.0,0.0,0.0,3830.0
28.835,690.1,-1.9,3829.7,1000.0,0.0,0.0,3830.0
28.840,690.2,-1.9,3829.4,1000.0,0.0,0.0,3829.5
28.845,690.2,-1.9,3829.1,1000.0,0.0,0.0,3829.5
28.850,690.3,-1.9,3828.8,1000.0,0.0,0.0,3829.0
28.855,690.4,-1.9,3828.5,1000.0,0.0,0.0,3829.0
28.860,690.5,-1.9,3828.2,1000.0,0.0,0.0,3828.5
28.865,690.6,-1.9,3828.0,1000.0,0.0,0.0,3828.0
28.870,690.6,-1.9,3827.7,1000.0,0.0,0.0,3828.0
28.875,690.7,-1.9,3827.4,1000.0,0.0,0.0,3827.5
28.880,690.8,-1.9,3827.1,1000.0,0.0,0.0,3827.5
28.885,690.9,-1.9,3826.8,1000.0,0.0,0.0,3827.0
28.890,691.0,-1.9,3826.5,1000.0,0.0,0.0,3827.0
28.895,691.1,-1.9,3826.3,1000.0,0.0,0.0,3826.5
28.900,691.1,-1.9,3826.0,1000.0,0.0,0.0,3826.5
28.905,691.2,-1.9,3825.7,1000.0,0.0,0.0,3826.0
28.910,691.3,-1.9,3825.4,1000.0,0.0,0.0,3825.5
28.915,691.4,-1.9,3825.1,1000.0,0.0,0.0,3825.5
28.920,691.5,-1.9,3824.8,1000.0,0.0,0.0,3825.0
28.925,691.6,-1.9,3824.5,1000.0,0.0,0.0,3825.0
28.930,691.6,-1.9,3824.2,1000.0,0.0,0.0,3824.5
28.935,691.7,-1.9,3824.0,1000.0,0.0,0.0,3824.0
28.940,691.8,-1.9,3823.7,1000.0,0.0,0.0,3824.0
28.945,691.9,-1.9,3823.4,1000.0,0.0,0.0,3823.5
28.950,692.0,-1.9,3823.1,1000.0,0.0,0.0,3823.5
28.955,692.0,-1.9,3822.8,1000.0,0.0,0.0,3823.0
28.960,692.1,-1.9,3822.5,1000.0,0.0,0.0,3823.0
28.965,692.2,-1.9,3822.2,1000.0,0.0,0.0,3822.5
28.970,692.3,-1.9,3821.9,1000.0,0.0,0.0,3822.0
28.975,692.4,-1.9,3821.7,1000.0,0.0,0.0,3822.0
28.980,692.5,-1.9,3821.4,1000.0,0.0,0.0,3821.5
28.985,692.5,-1.9,3821.1,1000.0,0.0,0.0,3821.5
28.990,692.6,-1.9,3820.8,1000.0,0.0,0.0,3821.0
28.995,692.7,-1.9,3820.5,1000.0,0.0,0.0,3821.0
29.000,692.8,-1.9,3820.2,1000.0,0.0,0.0,3820.5
29.005,692.9,-1.9,3819.9,1000.0,0.0,0.0,3820.0
29.010,692.9,-1.9,3819.6,1000.0,0.0,0.0,3820.0
29.015,693.0,-1.9,3819.3,1000.0,0.0,0.0,3819.5
29.020,693.1,-1.9,3819.0,1000.0,0.0,0.0,3819.5
29.025,693.2,-1.9,3818.7,1000.0,0.0,0.0,3819.0
29.030,693.3,-1.9,3818.5,1000.0,0.0,0.0,3818.5
29.035,693.4,-1.9,3818.2,1000.0,0.0,0.0,3818.5
29.040,693.4,-1.9,3817.9,1000.0,0.0,0.0,3818.0
29.045,693.5,-1.9,3817.6,1000.0,0.0,0.0,3818.0
29.050,693.6,-1.9,3817.3,1000.0,0.0,0.0,3817.5
29.055,693.7,-1.9,3817.0,1000.0,0.0,0.0,3817.5
29.060,693.8,-1.9,3816.7,1000.0,0.0,0.0,3817.0
29.065,693.8,-1.9,3816.4,1000.0,0.0,0.0,3816.5
29.070,693.9,-1.9,3816.1,1000.0,0.0,0.0,3816.5
29.075,694.0,-1.9,3815.8,1000.0,0.0,0.0,3816.0
29.080,694.1,-1.9,3815.5,1000.0,0.0,0.0,3816.0
29.085,694.2,-1.9,3815.2,1000.0,0.0,0.0,3815.5
29.090,694.3,-1.9,3814.9,1000.0,0.0,0.0,3815.0
29.095,694.3,-1.9,3814.6,1000.0,0.0,0.0,3815.0
29.100,694.4,-1.9,3814.3,1000.0,0.0,0.0,3814.5
29.105,694.5,-1.9,3814.1,1000.0,0.0,0.0,3814.5
29.110,694.6,-1.9,3813.8,1000.0,0.0,0.0,3814.0
29.115,694.7,-1.9,3813.5,1000.0,0.0,0.0,3814.0
29.120,694.8,-1.9,3813.2,1000.0,0.0,0.0,3813.5
29.125,694.8,-1.9,3812.9,1000.0,0.0,0.0,3813.0
29.130,694.9,-1.9,3812.6,1000.0,0.0,0.0,3813.0
29.135,695.0,-1.9,3812.3,1000.0,0.0,0.0,3812.5
29.140,695.1,-1.9,3812.0,1000.0,0.0,0.0,3812.5
29.145,695.2,-1.9,3811.7,1000.0,0.0,0.0,3812.0
29.150,695.2,-1.9,3811.4,1000.0,0.0,0.0,3811.5
29.155,695.3,-1.9,3811.1,1000.0,0.0,0.0,3811.5
29.160,695.4,-1.9,3810.8,1000.0,0.0,0.0,3811.0
29.165,695.5,-1.9,3810.5,1000.0,0.0,0.0,3811.0
29.170,695.6,-1.9,3810.2,1000.0,0.0,0.0,3810.5
29.175,695.7,-1.9,3809.9,1000.0,0.0,0.0,3810.0
29.180,695.7,-1.9,3809.6,1000.0,0.0,0.0,3810.0
29.185,695.8,-1.9,3809.3,1000.0,0.0,0.0,3809.5
29.190,695.9,-1.9,3809.0,1000.0,0.0,0.0,3809.5
29.195,696.0,-1.9,3808.7,1000.0,0.0,0.0,3809.0
29.200,696.1,-1.9,3808.4,1000.0,0.0,0.0,3808.5
29.205,696.1,-1.9,3808.1,1000.0,0.0,0.0,3808.5
29.210,696.2,-1.9,3807.8,1000.0,0.0,0.0,3808.0
29.215,696.3,-1.9,3807.5,1000.0,0.0,0.0,3808.0
29.220,696.4,-1.9,3807.2,1000.0,0.0,0.0,3807.5
29.225,696.5,-1.9,3806.9,1000.0,0.0,0.0,3807.0
29.230,696.5,-1.9,3806.6,1000.0,0.0,0.0,3807.0
29.235,696.6,-1.9,3806.3,1000.0,0.0,0.0,3806.5
29.240,696.7,-1.9,3806.0,1000.0,0.0,0.0,3806.5
29.245,696.8,-1.9,3805.7,1000.0,0.0,0.0,3806.0
29.250,696.9,-1.9,3805.4,1000.0,0.0,0.0,3805.5
29.255,697.0,-1.9,3805.1,1000.0,0.0,0.0,3805.5
29.260,697.0,-1.9,3804.8,1000.0,0.0,0.0,3805.0
29.265,697.1,-1.9,3804.5,1000.0,0.0,0.0,3805.0
29.270,697.2,-1.9,3804.2,1000.0,0.0,0.0,3804.5
29.275,697.3,-1.9,3803.9,1000.0,0.0,0.0,3804.0
29.280,697.4,-1.9,3803.6,1000.0,0.0,0.0,3804.0
29.285,697.4,-1.9,3803.3,1000.0,0.0,0.0,3803.5
29.290,697.5,-1.9,3803.0,1000.0,0.0,0.0,3803.5
29.295,697.6,-1.9,3802.7,1000.0,0.0,0.0,3803.0
29.300,697.7,-1.9,3802.4,1000.0,0.0,0.0,3802.5
29.305,697.8,-1.9,3802.1,1000.0,0.0,0.0,3802.5
29.310,697.9,-1.9,3801.8,1000.0,0.0,0.0,3802.0
29.315,697.9,-1.9,3801.5,1000.0,0.0,0.0,3802.0
29.320,698.0,-1.9,3801.1,1000.0,0.0,0.0,3801.5
29.325,698.1,-1.9,3800.8,1000.0,0.0,0.0,3801.0
29.330,698.2,-1.9,3800.5,1000.0,0.0,0.0,3801.0
29.335,698.3,-1.9,3800.2,1000.0,0.0,0.0,3800.5
29.340,698.3,-1.9,3799.9,1000.0,0.0,0.0,3800.0
29.345,698.4,-1.9,3799.6,1000.0,0.0,0.0,3800.0
29.350,698.5,-1.9,3799.3,1000.0,0.0,0.0,3799.5
29.355,698.6,-1.9,3799.0,1000.0,0.0,0.0,3799.5
29.360,698.7,-1.9,3798.7,1000.0,0.0,0.0,3799.0
29.365,698.8,-1.9,3798.4,1000.0,0.0,0.0,3798.5
29.370,698.8,-1.9,3798.1,1000.0,0.0,0.0,3798.5
29.375,698.9,-1.9,3797.8,1000.0,0.0,0.0,3798.0
29.380,699.0,-1.9,3797.5,1000.0,0.0,0.0,3798.0
29.385,699.1,-1.9,3797.2,1000.0,0.0,0.0,3797.5
29.390,699.2,-1.9,3796.9,1000.0,0.0,0.0,3797.0
29.395,699.2,-1.9,3796.6,1000.0,0.0,0.0,3797.0
29.400,699.3,-1.9,3796.2,1000.0,0.0,0.0,3796.5
29.405,699.4,-1.9,3795.9,1000.0,0.0,0.0,3796.0
29.410,699.5,-1.9,3795.6,1000.0,0.0,0.0,3796.0
29.415,699.6,-1.9,3795.3,1000.0,0.0,0.0,3795.5
29.420,699.7,-1.9,3795.0,1000.0,0.0,0.0,3795.5
29.425,699.7,-1.9,3794.7,1000.0,0.0,0.0,3795.0
29.430,699.8,-1.9,3794.4,1000.0,0.0,0.0,3794.5
29.435,699.9,-1.9,3794.1,1000.0,0.0,0.0,3794.5
29.440,700.0,-1.9,3793.8,1000.0,0.0,0.0,3794.0
29.445,700.1,-1.9,3793.5,1000.0,0.0,0.0,3794.0
29.450,700.1,-1.9,3793.1,1000.0,0.0,0.0,3793.5
29.455,700.2,-1.9,3792.8,1000.0,0.0,0.0,3793.0
29.460,700.3,-1.9,3792.5,1000.0,0.0,0.0,3793.0
29.465,700.4,-1.9,3792.2,1000.0,0.0,0.0,3792.5
29.470,700.5,-1.9,3791.9,1000.0,0.0,0.0,3792.0
29.475,700.5,-1.9,3791.6,1000.0,0.0,0.0,3792.0
29.480,700.6,-1.9,3791.3,1000.0,0.0,0.0,3791.5
29.485,700.7,-1.8,3791.0,1000.0,0.0,0.0,3791.5
29.490,700.8,-1.8,3790.7,1000.0,0.0,0.0,3791.0
29.495,700.9,-1.8,3790.3,1000.0,0.0,0.0,3790.5
29.500,701.0,-1.8,3790.0,1000.0,0.0,0.0,3790.5
29.505,701.0,-1.8,3789.7,1000.0,0.0,0.0,3790.0
29.510,701.1,-1.8,3789.4,1000.0,0.0,0.0,3789.5
29.515,701.2,-1.8,3789.1,1000.0,0.0,0.0,3789.5
29.520,701.3,-1.8,3788.8,1000.0,0.0,0.0,3789.0
29.525,701.4,-1.8,3788.5,1000.0,0.0,0.0,3789.0
29.530,701.4,-1.8,3788.2,1000.0,0.0,0.0,3788.5
29.535,701.5,-1.8,3787.8,1000.0,0.0,0.0,3788.0
29.540,701.6,-1.8,3787.5,1000.0,0.0,0.0,3788.0
29.545,701.7,-1.8,3787.2,1000.0,0.0,0.0,3787.5
29.550,701.8,-1.8,3786.9,1000.0,0.0,0.0,3787.0
29.555,701.8,-1.8,3786.6,1000.0,0.0,0.0,3787.0
29.560,701.9,-1.8,3786.3,1000.0,0.0,0.0,3786.5
29.565,702.0,-1.8,3785.9,1000.0,0.0,0.0,3786.5
29.570,702.1,-1.8,3785.6,1000.0,0.0,0.0,3786.0
29.575,702.2,-1.8,3785.3,1000.0,0.0,0.0,3785.5
29.580,702.3,-1.8,3785.0,1000.0,0.0,0.0,3785.5
29.585,702.3,-1.8,3784.7,1000.0,0.0,0.0,3785.0
29.590,702.4,-1.8,3784.4,1000.0,0.0,0.0,3784.5
29.595,702.5,-1.8,3784.1,1000.0,0.0,0.0,3784.5
29.600,702.6,-1.8,3783.7,1000.0,0.0,0.0,3784.0
29.605,702.7,-1.8,3783.4,1000.0,0.0,0.0,3783.5
29.610,702.7,-1.8,3783.1,1000.0,0.0,0.0,3783.5
29.615,702.8,-1.8,3782.8,1000.0,0.0,0.0,3783.0
29.620,702.9,-1.8,3782.5,1000.0,0.0,0.0,3783.0
29.625,703.0,-1.8,3782.1,1000.0,0.0,0.0,3782.5
29.630,703.1,-1.8,3781.8,1000.0,0.0,0.0,3782.0
29.635,703.1,-1.8,3781.5,1000.0,0.0,0.0,3782.0
29.640,703.2,-1.8,3781.2,1000.0,0.0,0.0,3781.5
29.645,703.3,-1.8,3780.9,1000.0,0.0,0.0,3781.0
29.650,703.4,-1.8,3780.6,1000.0,0.0,0.0,3781.0
29.655,703.5,-1.8,3780.2,1000.0,0.0,0.0,3780.5
29.660,703.6,-1.8,3779.9,1000.0,0.0,0.0,3780.0
29.665,703.6,-1.8,3779.6,1000.0,0.0,0.0,3780.0
29.670,703.7,-1.8,3779.3,1000.0,0.0,0.0,3779.5
29.675,703.8,-1.8,3779.0,1000.0,0.0,0.0,3779.5
29.680,703.9,-1.8,3778.6,1000.0,0.0,0.0,3779.0
29.685,704.0,-1.8,3778.3,1000.0,0.0,0.0,3778.5
29.690,704.0,-1.8,3778.0,1000.0,0.0,0.0,3778.5
29.695,704.1,-1.8,3777.7,1000.0,0.0,0.0,3778.0
29.700,704.2,-1.8,3777.3,1000.0,0.0,0.0,3777.5
29.705,704.3,-1.8,3777.0,1000.0,0.0,0.0,3777.5
29.710,704.4,-1.8,3776.7,1000.0,0.0,0.0,3777.0
29.715,704.4,-1.8,3776.4,1000.0,0.0,0.0,3776.5
29.720,704.5,-1.8,3776.1,1000.0,0.0,0.0,3776.5
29.725,704.6,-1.8,3775.7,1000.0,0.0,0.0,3776.0
29.730,704.7,-1.8,3775.4,1000.0,0.0,0.0,3775.5
29.735,704.8,-1.8,3775.1,1000.0,0.0,0.0,3775.5
29.740,704.9,-1.8,3774.8,1000.0,0.0,0.0,3775.0
29.745,704.9,-1.8,3774.4,1000.0,0.0,0.0,3775.0
